method,model,dataset_version,test_file_sha256,metric,n_seeds,n_values,seed_list,seed_42,seed_43,seed_44,mean,std,ci_low,ci_high,ci_note
rag,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,encoding_aggregate_accuracy,1,1,42,0.0,,,0.0,,,,not reported for fewer than 5 independent seeds
rag,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,encoding_mapping_exact_accuracy,1,1,42,10.58,,,10.58,,,,not reported for fewer than 5 independent seeds
rag,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,exact_aggregate,1,1,42,0.0,,,0.0,,,,not reported for fewer than 5 independent seeds
rag,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,avg_latency_ms,1,1,42,34382.6,,,34382.6,,,,not reported for fewer than 5 independent seeds
rag,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,paraphrase_accuracy,1,1,42,82.12,,,82.12,,,,not reported for fewer than 5 independent seeds
rag,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,paraphrase_consistency,1,1,42,100.0,,,100.0,,,,not reported for fewer than 5 independent seeds
rag,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,missing_info_clarification_rate,1,1,42,0.36,,,0.36,,,,not reported for fewer than 5 independent seeds
rag,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,missing_info_schema_rate,1,1,42,100.0,,,100.0,,,,not reported for fewer than 5 independent seeds
rag,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,supported_claim_rate,1,1,42,63.33,,,63.33,,,,not reported for fewer than 5 independent seeds
rag,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,retrieval_recall_at_3,1,0,42,,,,,,,,metric unavailable in source runs
rag,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,retrieval_mrr_at_3,1,0,42,,,,,,,,metric unavailable in source runs
rag,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,retrieval_ndcg_at_3,1,0,42,,,,,,,,metric unavailable in source runs
rag,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,retrieval_query_coverage,1,0,42,,,,,,,,metric unavailable in source runs
rag,Qwen/Qwen3-8B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,retrieval_top_3_support_rate,1,0,42,,,,,,,,metric unavailable in source runs
rag,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,json_parse_rate,1,1,42,100.0,,,100.0,,,,not reported for fewer than 5 independent seeds
rag,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,schema_validity_rate,1,1,42,84.67,,,84.67,,,,not reported for fewer than 5 independent seeds
rag,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,encoding_object_rate,1,0,42,,,,,,,,metric unavailable in source runs
rag,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,completeness_score,1,1,42,0.9994,,,0.9994,,,,not reported for fewer than 5 independent seeds
rag,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,top_1_accuracy,1,1,42,83.58,,,83.58,,,,not reported for fewer than 5 independent seeds
rag,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,macro_f1,1,1,42,0.4302,,,0.4302,,,,not reported for fewer than 5 independent seeds
rag,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,exact_task_classification,1,1,42,39.42,,,39.42,,,,not reported for fewer than 5 independent seeds
rag,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,exact_kpi_selection,1,1,42,98.18,,,98.18,,,,not reported for fewer than 5 independent seeds
rag,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,exact_mapping_count,1,1,42,98.18,,,98.18,,,,not reported for fewer than 5 independent seeds
rag,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,exact_encoding,1,1,42,0.0,,,0.0,,,,not reported for fewer than 5 independent seeds
rag,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,encoding_x_accuracy,1,0,42,,,,,,,,metric unavailable in source runs
rag,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,encoding_y_accuracy,1,0,42,,,,,,,,metric unavailable in source runs
rag,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,encoding_aggregate_accuracy,1,0,42,,,,,,,,metric unavailable in source runs
rag,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,encoding_mapping_exact_accuracy,1,0,42,,,,,,,,metric unavailable in source runs
rag,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,exact_aggregate,1,1,42,0.0,,,0.0,,,,not reported for fewer than 5 independent seeds
rag,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,avg_latency_ms,1,1,42,29406.8,,,29406.8,,,,not reported for fewer than 5 independent seeds
rag,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,paraphrase_accuracy,1,1,42,83.94,,,83.94,,,,not reported for fewer than 5 independent seeds
rag,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,paraphrase_consistency,1,1,42,96.72,,,96.72,,,,not reported for fewer than 5 independent seeds
rag,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,missing_info_clarification_rate,1,1,42,1.09,,,1.09,,,,not reported for fewer than 5 independent seeds
rag,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,missing_info_schema_rate,1,1,42,99.27,,,99.27,,,,not reported for fewer than 5 independent seeds
rag,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,supported_claim_rate,1,1,42,61.08,,,61.08,,,,not reported for fewer than 5 independent seeds
rag,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,retrieval_recall_at_3,1,0,42,,,,,,,,metric unavailable in source runs
rag,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,retrieval_mrr_at_3,1,0,42,,,,,,,,metric unavailable in source runs
rag,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,retrieval_ndcg_at_3,1,0,42,,,,,,,,metric unavailable in source runs
rag,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,retrieval_query_coverage,1,0,42,,,,,,,,metric unavailable in source runs
rag,Qwen/Qwen3.8-27B,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,retrieval_top_3_support_rate,1,0,42,,,,,,,,metric unavailable in source runs
rag,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,json_parse_rate,3,3,"42,43,44",46.35,49.64,47.08,47.69,1.7277441940287341,,,not reported for fewer than 5 independent seeds
rag,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,schema_validity_rate,3,3,"42,43,44",0.0,0.0,0.0,0.0,0.0,,,not reported for fewer than 5 independent seeds
rag,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,encoding_object_rate,3,3,"42,43,44",9.85,9.85,9.12,9.606666666666667,0.421465696508427,,,not reported for fewer than 5 independent seeds
rag,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,completeness_score,3,3,"42,43,44",0.368,0.3911,0.3808,0.3799666666666666,0.011572524933364086,,,not reported for fewer than 5 independent seeds
rag,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,top_1_accuracy,3,3,"42,43,44",21.53,24.09,23.36,22.993333333333336,1.318799959559194,,,not reported for fewer than 5 independent seeds
rag,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,macro_f1,3,3,"42,43,44",0.1005,0.2382,0.1758,0.17149999999999999,0.06895063451484691,,,not reported for fewer than 5 independent seeds
rag,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,exact_task_classification,3,3,"42,43,44",13.5,14.23,14.6,14.11,0.5597320787662611,,,not reported for fewer than 5 independent seeds
rag,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,exact_kpi_selection,3,3,"42,43,44",14.96,14.96,15.33,15.083333333333334,0.21361959960016108,,,not reported for fewer than 5 independent seeds
rag,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,exact_mapping_count,3,3,"42,43,44",20.8,22.26,20.8,21.286666666666665,0.8429313930168542,,,not reported for fewer than 5 independent seeds
rag,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,exact_encoding,3,3,"42,43,44",0.0,0.0,0.0,0.0,0.0,,,not reported for fewer than 5 independent seeds
rag,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,encoding_x_accuracy,3,3,"42,43,44",0.0,0.0,0.36,0.12,0.20784609690826528,,,not reported for fewer than 5 independent seeds
rag,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,encoding_y_accuracy,3,3,"42,43,44",0.0,0.0,0.0,0.0,0.0,,,not reported for fewer than 5 independent seeds
rag,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,encoding_aggregate_accuracy,3,3,"42,43,44",0.0,0.0,0.0,0.0,0.0,,,not reported for fewer than 5 independent seeds
rag,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,encoding_mapping_exact_accuracy,3,3,"42,43,44",0.0,0.0,0.0,0.0,0.0,,,not reported for fewer than 5 independent seeds
rag,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,exact_aggregate,3,3,"42,43,44",0.0,0.0,0.0,0.0,0.0,,,not reported for fewer than 5 independent seeds
rag,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,avg_latency_ms,3,3,"42,43,44",9952.8,9961.1,9938.4,9950.766666666668,11.485788320064936,,,not reported for fewer than 5 independent seeds
rag,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,paraphrase_accuracy,3,3,"42,43,44",22.99,25.55,23.36,23.96666666666667,1.3836304901719014,,,not reported for fewer than 5 independent seeds
rag,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,paraphrase_consistency,3,3,"42,43,44",9.12,10.95,9.49,9.853333333333333,0.9675915116066971,,,not reported for fewer than 5 independent seeds
rag,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,missing_info_clarification_rate,3,3,"42,43,44",1.82,1.46,1.09,1.4566666666666668,0.3650114153466071,,,not reported for fewer than 5 independent seeds
rag,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,missing_info_schema_rate,3,3,"42,43,44",29.56,30.29,24.09,27.98,3.3885542639892896,,,not reported for fewer than 5 independent seeds
rag,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,supported_claim_rate,3,3,"42,43,44",39.05,46.58,49.72,45.11666666666667,5.483450859936044,,,not reported for fewer than 5 independent seeds
rag,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,retrieval_recall_at_3,3,0,"42,43,44",,,,,,,,metric unavailable in source runs
rag,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,retrieval_mrr_at_3,3,0,"42,43,44",,,,,,,,metric unavailable in source runs
rag,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,retrieval_ndcg_at_3,3,0,"42,43,44",,,,,,,,metric unavailable in source runs
rag,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,retrieval_query_coverage,3,0,"42,43,44",,,,,,,,metric unavailable in source runs
rag,allenai/OLMo-2-0425-1B-Instruct,dashboard_v4,e2df055d0a75c25f53a88cb830a5b6d66411fa179413f352f45ca2f6873829d5,retrieval_top_3_support_rate,3,0,"42,43,44",,,,,,,,metric unavailable in source runs
